Company,Funding ($M),OTE,Title,Segment,HQ,Remote,RepVue,Industry,Job Posting URL,Date Added,Posted,Location,Status
Coram AI,,"$140,000 - $210,000",Account Executive,MM,"San Francisco, CA",Onsite/Hybrid,86,Physical AI - machine vision (video security/autonomous physical monit,https://jobs.ashbyhq.com/coram-ai/38bce15a-8b88-47ee-991a-0a992f4ead51,2026-07-16,,NYC,Needs check
Scale AI,,"$207,200-$259,000 base (SF/NY/Seattle) + equity",Enterprise Account Executive (Financial Services),Ent,"San Francisco, CA",Onsite/Hybrid (NYC or SF),79,Physical AI - autonomous vehicles & robotics data/training,https://job-boards.greenhouse.io/scaleai/jobs/4689917005,2026-07-16,2026-04-28,NYC,Verified
CivilGrid,,"$300,000 - $350,000",Account Executive - Government,Ent,"San Francisco, CA",Remote-US,,Physical AI - geospatial AI / infrastructure monitoring (underground u,https://jobs.ashbyhq.com/civilgrid/7553450f-4663-4c5c-840f-3df6c9d124dd,2026-07-16,2026-08-18,Remote,Verified
Buzz Solutions,,,Senior Account Executive (Southeast),MM/Ent,New York/Remote,Remote-US,,Physical AI - autonomous inspection (AI/computer vision for power line,https://job-boards.greenhouse.io/buzzsolutions/jobs/5198584008,2026-07-16,2026-04-23,Remote,Verified
Ouster,,"$88,000-$160,000 base",,Unspec,"San Francisco, CA",Remote-US,77,Physical AI - lidar sensing / machine vision,https://ouster.applytojob.com/apply/w26vMYF2Tb/Account-Executive,2026-07-16,,Remote,Needs check
Postman,,"$180,000-$230,000 + equity",Mid-Market Account Executive,MM,"San Francisco, CA","Hybrid, Boston-based",75,B2B SaaS - API platform,https://job-boards.greenhouse.io/postman/jobs/7722310003,2026-07-16,,Boston,Verified
Sumo Logic,,"$88,000-$103,000 base",Mid-Market Account Executive,MM,"Redwood City, CA",Denver-based,77,B2B SaaS - observability/security analytics,https://job-boards.greenhouse.io/sumologic/jobs/7905630,2026-07-16,2026-06-03,Denver,Verified
CodeRabbit,,"$240,000","Account Executive, Mid-Market - Boston",MM,"San Francisco, CA","Boston, MA",80,B2B SaaS - AI code review / dev tools,https://jobs.ashbyhq.com/coderabbit/05b6c12c-93f4-41d7-bd37-86e15fbff96f,2026-07-16,2026-06-27,Boston,Verified
CodeRabbit,,"$300,000","Account Executive, Emerging-Enterprise - San Francisco",MM/Ent,"San Francisco, CA","Boston, MA",80,B2B SaaS - AI code review / dev tools,https://jobs.ashbyhq.com/coderabbit/b3d586f1-3041-4838-9709-6c7d69949cb5,2026-07-16,2026-04-30,Boston,Verified
Antithesis,,"$275,000-$325,000 + equity + commission",Senior Account Executive,Ent,"San Francisco, CA",Boston,,B2B SaaS - developer tools / software testing,https://jobs.ashbyhq.com/antithesis/8b3e7045-a252-41bb-b4a6-b936cc5b886f,2026-07-16,2026-02-07,Remote,Verified
Contentsquare,,"$70,000-$85,000",Mid-Market Account Executive - East,MM,"Paris, France / New York, NY",Boston listed among East region locations,76,B2B SaaS - experience analytics / martech,https://jobs.lever.co/contentsquare/05424bb5-488e-4013-8ca4-bee4efcdf6bc,2026-07-16,,Boston,Verified
Matillion,,"Base $107,500-$150,000; OTE $215,000-$300,000",Enterprise Account Executive - Boston,Ent,"Manchester, UK","Remote, East Coast USA (Boston-tied requisit",77,B2B SaaS - AI data automation platform,https://jobs.lever.co/matillion/d1e30399-742d-4a36-be74-5008af810606,2026-07-16,,Boston,Verified
Pigment,,,Mid-Market Account Executive - Austin,MM,Paris/New York,Hybrid,90,B2B SaaS - business planning / FP&A platform,https://jobs.lever.co/pigment/dc29bce0-4b62-4952-a335-78983d9228ad,2026-07-16,,Austin,Verified
Rox Data Corp,,,Strategic Account Executive (Austin),Ent,San Francisco,Austin-based,,B2B SaaS - AI-native revenue/GTM platform,https://jobs.ashbyhq.com/Rox-Data-Corp/31fda8e9-38eb-4ece-a8f7-183798546458,2026-07-16,2025-12-12,Austin,Verified
CodeRabbit,,"$300,000","Account Executive, Emerging-Enterprise - San Francisco",MM/Ent,San Francisco,Austin-based,80,B2B SaaS - AI code review / dev tools,https://jobs.ashbyhq.com/coderabbit/b3d586f1-3041-4838-9709-6c7d69949cb5,2026-07-16,2026-04-23,Austin,Verified
OneCrew,,,Account Executive (Austin),SMB/MM,Austin,"In-office, Austin (3 days min)",,B2B SaaS - vertical software for paving/concrete contractors,https://jobs.ashbyhq.com/onecrew/83b5eaf7-ffdd-497e-943a-b10c5c532d2b,2026-07-16,2026-03-10,Austin,Verified
1Password,,,"Account Executive, SMB - Austin",MM,Toronto,Austin-based,72,B2B SaaS - cybersecurity / identity & access management,https://jobs.ashbyhq.com/1Password/4d30b4e9-c586-458c-a982-70a6ca3289a1,2026-07-16,2026-07-09,Austin,Verified
Strategy,,,,Unspec,"Tysons, VA",Austin or Houston based,74,B2B SaaS - enterprise analytics / BI software,https://jobs.smartrecruiters.com/MicroStrategy1/744000125933819-senior-account-executive,2026-07-16,,Austin,Verified
Paragon,,$150-300K,Account Executive,MM/Ent,"San Francisco, CA",Y,79,B2B SaaS - embedded workflow automation / native integrations platform,https://jobs.ashbyhq.com/paragon/a2a3f73c-9672-435f-aa7f-0f9c3aa0275a,2026-07-17,2026-07-13,Remote,Verified
Capchase,,,Account Executive,MM/Ent,"New York, NY",Y,79,B2B SaaS - embedded financing / revenue-based financing for SaaS vendors,https://jobs.ashbyhq.com/capchase/ae44ac89-fa89-4ae7-9606-27f0455245df,2026-07-17,2025-08-01,Remote,Verified
Transmit Security,,$200-350K,Strategic Account Executive,Ent,"Tel Aviv, Israel",Y,79,B2B SaaS - CIAM / identity security / fraud prevention,https://job-boards.greenhouse.io/transmitsecurity/jobs/7903588002,2026-07-17,,Remote,Verified
Maven AGI,,$125K-$150K + Equity + Commission + Bonus,Enterprise Account Executive,Ent,"Boston, MA",Y,79,AI / customer support SaaS,https://jobs.ashbyhq.com/maven-agi/949b5e2b-a36d-47bd-800c-1ab32d1847ab,2026-07-17,,Remote,Verified
Qualio,,,Account Executive (Remote),MM,"San Francisco, CA",Y,79,Quality management SaaS (life sciences / medtech),https://job-boards.greenhouse.io/qualio/jobs/7739648003,2026-07-17,2026-05-20,Remote,Verified
Qualio,,,"Account Executive, Enterprise (Remote)",Ent,"San Francisco, CA",Y,79,Quality management SaaS (life sciences / medtech),https://job-boards.greenhouse.io/qualio/jobs/7739680003,2026-07-17,2026-05-20,Remote,Verified
Imply,,"$300,000-$350,000",Enterprise Account Executive (Remote),Ent,"Burlingame, CA",Y,78,Real-time analytics SaaS (Apache Druid / OLAP),https://job-boards.greenhouse.io/imply/jobs/6498668003,2026-07-17,2025-09-26,Remote,Verified
NiCE,public,,Account Executive,Unspec,"Ra'anana, Israel (US ops)",Y,78,Enterprise CX / AI SaaS (CCaaS / contact center),https://boards.eu.greenhouse.io/nice/jobs/4845780101?gh_jid=4845780101,2026-07-17,2026-04-20,Remote,Verified
CB Insights,,"$112,500-$125,000 base",Senior Account Executive,Ent,"New York, NY",N,78,B2B market intelligence SaaS,https://job-boards.greenhouse.io/cbinsights/jobs/6379605,2026-07-18,2026-01-29,NYC,Verified
Fingerprint,,~$250-300K,Enterprise Account Executive,Ent,"Chicago, IL",Y,78,B2B SaaS - device identity & fraud prevention,https://job-boards.greenhouse.io/fingerprint/jobs/5826228004,2026-07-18,2026-03-13,Remote,Verified
Sonrai Security,,,Senior Account Executive,MM/Ent,"Montreal, Canada",Y,78,Cloud Security,https://jobs.lever.co/sonrai-security/74415553-ad46-4905-a493-63c78db7e691,2026-07-18,2025-11-19,Remote,Verified
Squiz,,~$250-290K,,MM/Ent,"Melbourne, Australia",Y,78,Digital Experience Platform (DXP),https://apply.workable.com/j/EB6B3555A0,2026-07-18,2026-06-02,Remote,Verified
Trulioo,,"$250,000-$300,000",Enterprise Account Executive (North America),Ent,"Vancouver, BC",Y,78,Identity verification SaaS,https://jobs.ashbyhq.com/trulioo/4f5c0246-5430-443f-a1f0-09f7d5a51426,2026-07-18,2026-03-10,Remote,Verified
Vertafore,,"$150,000-$200,000 OTE",,Ent,"Denver, CO",Y,78,Insurance SaaS,https://recruit.hirebridge.com/v3/Jobs/JobDetails.aspx?cid=7743&jid=609923,2026-07-18,,Remote,Needs check
Omnissa,,"$280,000-$400,000",,Ent,"Palo Alto, CA",Y,78,Workspace / endpoint management SaaS (fmr VMware EUC),https://www.omnissa.com/careers/jobs/remote-new-york-strategic-account-executive-northeast/,2026-07-18,,NYC,Needs check
Omnissa,,"$280,000-$400,000",,Ent,"Palo Alto, CA",Y,78,Workspace / endpoint management SaaS (fmr VMware EUC),https://www.omnissa.com/careers/jobs/usa-strategic-account-executive-western-us/,2026-07-18,,SF,Needs check
Poka,,,"Account Executive, Enterprise Sales",Ent,"Quebec City, QC",Y,77,B2B SaaS - industrial operations / manufacturing,https://job-boards.greenhouse.io/poka/jobs/6067288004,2026-07-19,,Remote,Verified
DataCamp,,$270K-$300K,Senior Enterprise Account Executive,Ent,"New York, NY",Y,77,B2B SaaS - data & AI learning platform,https://job-boards.greenhouse.io/datacamp/jobs/7846944,2026-07-19,2026-04-28,NYC,Verified
PingCAP,,$200K-$300K,Senior Sales Account Executive,MM,"San Mateo, CA",Y,,B2B SaaS - cloud-native distributed SQL database,https://job-boards.greenhouse.io/pingcap/jobs/4299985009,2026-07-19,2026-06-30,Remote,Verified
12twenty,,Up to $180K,Mid-Market Account Executive,MM,"Santa Monica, CA",Y,77,B2B SaaS - ed-tech recruiting platform,https://job-boards.greenhouse.io/12twenty/jobs/4634477005,2026-07-19,2026-02-20,Remote,Verified
Polar Analytics,,,Enterprise Account Executive,Ent,,Y,77,B2B SaaS - ecommerce analytics,https://jobs.ashbyhq.com/polaranalytics/56b16593-cf97-4055-8762-da8c843ea222,2026-07-19,2026-04-07,Remote,Verified
Celonis,,,Account Executive - Energy,Ent,"Munich, Germany",Y,77,B2B SaaS - process mining & execution management,https://job-boards.greenhouse.io/celonis/jobs/7778127003?gh_jid=7778127003,2026-07-19,2026-07-14,Remote,Verified
Guidewheel,,$170K-200K,,MM,"San Francisco, CA",Y,77,Physical AI - industrial/Industry-4.0 automation,http://www.guidewheel.com/company/current-opportunities?gh_jid=5646843004,2026-07-19,2025-09-10,Remote,Verified
WordPress VIP (Automattic),,"$95,000-$160,000 + variable","Account Executive, WordPress VIP",Ent,"San Francisco, CA",Y,77,B2B SaaS - enterprise CMS,https://job-boards.greenhouse.io/automatticcareers/jobs/5867610,2026-07-19,2024-09-02,Remote,Verified
WordPress VIP (Automattic),,"$95,000-$160,000 + variable","Account Executive, Public Sector",Ent,"San Francisco, CA",Y,77,B2B SaaS - enterprise CMS,https://job-boards.greenhouse.io/automatticcareers/jobs/6381135,2026-07-19,2024-11-07,Remote,Verified
Solo.io,,,Strategic Account Executive (East),Ent,,Y,76,B2B SaaS - API gateway / service mesh,https://job-boards.greenhouse.io/soloioinc/jobs/4685637005,2026-07-20,2026-04-16,Remote,Verified
Solo.io,,,Strategic Account Executive (Central),Ent,,Y,76,B2B SaaS - API gateway / service mesh,https://job-boards.greenhouse.io/soloioinc/jobs/4720107005,2026-07-20,2026-07-30,Remote,Verified
"QAD, Inc.",,$290-320K,,Ent,,Y,77,B2B SaaS - manufacturing ERP / AI,https://jobs.smartrecruiters.com/QADInc/744000138926084-senior-account-executive-champion-ai,2026-07-20,,Remote,Verified
Swoogo,,,,Ent,,Y,76,B2B SaaS - event marketing software,https://swoogo.events/careers/job-listing/4642763005/?gh_jid=4642763005,2026-07-20,2026-01-09,Remote,Verified
Humanly,,$150K base + $150K commission,Enterprise Account Executive,Ent,,Y,,B2B SaaS - AI recruiting,https://jobs.ashbyhq.com/humanly/bc49255e-5aed-419e-9b98-399a6121d306,2026-07-20,2026-06-15,Remote,Verified
NetBrain Technologies,,$150K-$200K,Strategic Account Executive (Denver),Ent,"Burlington, MA","Denver Area or Pacific NW (remote, geographically restricted)",76,B2B SaaS / network automation,https://job-boards.greenhouse.io/netbrain/jobs/5220886007,2026-07-21,2026-08-26,Denver,Verified
Coverbase,,$210K-$240K,"Account Executive, Mid-Market",MM,San Francisco,Y,,B2B SaaS (GRC/TPRM),https://jobs.ashbyhq.com/coverbase/c1d79265-8117-4311-8098-912df4ee3ac4,2026-07-21,2025-10-23,Remote,Verified
Coverbase,,$260K-$320K,"Account Executive, Enterprise",Ent,San Francisco,Y,,B2B SaaS (GRC/TPRM),https://jobs.ashbyhq.com/coverbase/330eb625-c660-492d-b432-bb15b9c545b4,2026-07-21,2025-10-24,Remote,Verified
LangChain,,$350K,Enterprise Account Executive (San Francisco Bay Area),Ent,San Francisco,N,,B2B SaaS (AI agent infrastructure),https://jobs.ashbyhq.com/langchain/9930dd01-d12e-42e1-b751-5240c3814f85,2026-07-21,2026-03-24,SF,Verified
RunSybil,,$275K,"Senior Account Executive, Technology",MM,San Francisco,N,,B2B SaaS (security),https://jobs.ashbyhq.com/runsybil-jobs/91ef6da3-0033-47e4-924e-99d2679f4f6c,2026-07-21,2026-07-01,SF,Verified
MinIO,,,Enterprise Account Executive - Chicago,Ent,Redwood City,Y,,B2B SaaS (data infrastructure / AI storage),https://job-boards.greenhouse.io/minio/jobs/5059067008,2026-07-21,2026-01-12,Remote,Verified
Cyvl,,~$250K-$350K,Senior Account Executive,MM,"Boston, MA",N (Boston on-site),,"Physical AI - 3D mapping / smart infrastructure (LiDAR, transportation)",https://jobs.ashbyhq.com/cyvl/04626c46-12fe-4ac2-96b4-05de6d2b4a44,2026-07-21,2026-04-01,Boston,Verified
Cyvl,,~$250K-$350K,Senior Account Executive,MM,"Boston, MA",N (Austin on-site),,"Physical AI - 3D mapping / smart infrastructure (LiDAR, transportation)",https://jobs.ashbyhq.com/cyvl/04626c46-12fe-4ac2-96b4-05de6d2b4a44,2026-07-21,2026-04-01,Austin,Verified
Videa,,$110K-$135K base,"Account Executive, Mid-Market",MM,,Y (NYC/Boston/Remote hybrid),,Healthcare AI / dental diagnostics SaaS,https://jobs.ashbyhq.com/videa.ai/06e82c2d-fcce-4eec-992d-7c059299f2e9,2026-07-21,2026-06-08,Remote,Needs check
Stensul,,"Base $100,000-$150,000 + equity; OTE $200,000-$300,000 (~50/50 split)",Enterprise Account Executive,Ent,"New York, NY",N (NYC-based),87.61,Email creation / marketing SaaS,https://jobs.ashbyhq.com/stensul/b199f914-cf86-4d80-850d-9fee5ca5c0b3,2026-07-22,2026-06-10,NYC,Verified
Numeral,,$170K-$200K,Account Executive - Commercial,MM,,Y,,Sales tax compliance / automation SaaS (e-commerce),https://jobs.ashbyhq.com/numeral/1e953fc5-6a8e-4364-94e9-32287e5e8333,2026-07-22,2026-03-25,Remote,Verified
Numeral,,$240K-$280K,Account Executive - Enterprise (SaaS),Ent,,Y,,Sales tax compliance / automation SaaS (e-commerce),https://jobs.ashbyhq.com/numeral/f7f6a37c-e370-4930-b7dd-67670589900b,2026-07-22,2025-12-30,Remote,Verified
Numeral,,$240K-$280K,Account Executive - Enterprise,Ent,,No - SF Bay Area hybrid,,Sales tax compliance / automation SaaS (e-commerce),https://jobs.ashbyhq.com/numeral/e2a7f20d-c723-465b-8f38-7775636476c8,2026-07-22,2025-12-24,SF,Verified
Iterable,,$266K-$310K,Account Executive (Enterprise) - West Region,Ent,"San Francisco, CA",Y,79,Marketing automation / cross-channel SaaS,https://jobs.ashbyhq.com/iterable/03f8c4a7-b70a-486d-9bb0-593c002c74b4,2026-07-23,2025-02-26,Remote,Verified
Iterable,,$266K-$310K,[Evergreen] Account Executive (Enterprise / Strategic) - East Region,Ent,"San Francisco, CA",Y,79,Marketing automation / cross-channel SaaS,https://jobs.ashbyhq.com/iterable/35ae96e8-0784-42aa-a0d4-4f661cbd9bea,2026-07-23,2026-04-02,Remote,Verified
Incident.io,,"$90,000-$110,000",Commercial Account Executive,MM,"London, UK",SF hybrid,91,Incident management / DevOps SaaS,https://jobs.ashbyhq.com/incident/ce5be0db-98db-4a7d-bdab-fc934e250fb9,2026-07-23,2026-01-01,SF,Verified
Incident.io,,"$90,000-$110,000",Commercial Account Executive,MM,"London, UK",NYC hybrid,91,Incident management / DevOps SaaS,https://jobs.ashbyhq.com/incident/fea01b7b-15cc-4e8e-8305-527485147f6f,2026-07-23,2026-01-01,NYC,Verified
Incident.io,,$175K-200K + Equity + Commission,Strategic Account Executive,Ent,"London, UK",SF hybrid,91,Incident management / DevOps SaaS,https://jobs.ashbyhq.com/incident/e05bfe26-0d8f-49b6-9253-9b67745afbe6,2026-07-23,2025-04-09,SF,Verified
Incident.io,,$175K-200K + Equity + Commission,Strategic Account Executive,Ent,"London, UK",NYC,91,Incident management / DevOps SaaS,https://jobs.ashbyhq.com/incident/53a23607-6ea2-471d-84c8-05dc3602b7e6,2026-07-23,2025-10-24,NYC,Verified
Sierra,175,$205K-$250K + Equity + Commission,High Growth Enterprise Account Executive,Ent,"San Francisco, CA",N (on-site SF; secondary NYC),,AI customer service agents SaaS,https://jobs.ashbyhq.com/sierra/8da2071d-5e2f-43da-9bb1-2c7b30c078af,2026-07-23,2026-07-16,SF,Verified
Nectar Social,,"$150,000-$250,000","Account Executive, Mid Market",MM,"Palo Alto, CA",N,,B2B SaaS - Marketing/Social AI,https://jobs.ashbyhq.com/nectar-social/50abec80-dba1-4d8a-82e1-489bb8c2e275,2026-07-23,2026-03-19,SF,Verified
Astronomer,,"$300,000-$350,000 OTE",Strategic Account Executive - (Bay Area/So. Cal),Ent,"New York, NY",Y,85.19,Data orchestration SaaS (Apache Airflow / Astro),https://jobs.ashbyhq.com/astronomer/8619e876-5e49-47f0-91d4-83c0079b5792,2026-07-24,2026-08-05,Remote,Verified
Signifyd,,$270K-$320K OTE,"Senior Enterprise Account Executive, Northwest Territory",Ent,"San Jose, CA",Y,85.39,E-commerce fraud protection SaaS,https://job-boards.greenhouse.io/signifyd95/jobs/7958912,2026-07-24,2026-05-27,Remote,Verified
ElevenLabs,,,Account Executive - North America - Mid-Market,MM,"New York, NY",Y,85.24,AI voice / audio generation SaaS,https://jobs.ashbyhq.com/elevenlabs/aa87b7bf-2fd5-4d94-9673-142f6349cf9e,2026-07-24,,Remote,Needs check
Kpler,,closing $50K-$250K ARR deals (no explicit base/OTE figure in fetch),Account Executive - Maritime/ Shipping & Logistics (New Business),MM,"Paris, France",Y,84.96,Commodity data analytics SaaS,https://jobs.lever.co/kpler/a26f4209-45d6-45b0-b560-3e812e0ecb8a,2026-07-24,2025-02-03,Remote,Verified
Kpler,,closing $50K-$250K ARR deals (no explicit base/OTE figure in fetch),Account Executive - Maritime/ Shipping & Logistics (New Business),MM,"Paris, France",Y,84.96,Commodity data analytics SaaS,https://jobs.lever.co/kpler/b93250d4-23b6-496e-8483-63fbeaf8c1fa,2026-07-24,2025-01-28,NYC,Verified
Jellyfish,,$280-330K,Strategic Account Executive - West Coast,Ent,"Boston, MA",Y,84.90,Engineering intelligence SaaS,https://jobs.ashbyhq.com/jellyfish/6d08e74c-0866-4b0b-a196-c1ee674bcba1,2026-07-24,2026-06-10,Remote,Verified
Canto,,,Account Executive,MM,"San Francisco, CA",Y,84.82,Digital asset management SaaS,https://job-boards.greenhouse.io/canto/jobs/5285728008?gh_jid=5285728008,2026-07-24,2026-07-02,Remote,Verified
NextPatient,,"$160,000-$180,000",SMB Account Executive (East),SMB,,Y,84.80,Healthcare SaaS (patient scheduling / communication),https://jobs.ashbyhq.com/nextpatient/e2358f5d-a59a-4be3-8c5b-05c5d2b9b89d,2026-07-24,2026-03-03,Remote,Verified
MNTN,,,Sales Executive,MM/Ent,"Los Angeles, CA",Y,84.44,Software (B2B SaaS - CTV advertising platform),https://job-boards.greenhouse.io/mntn/jobs/8070557,2026-07-25,2026-07-16,Remote,Needs check
Virtuous,,,Strategic Account Executive,Ent,"Phoenix, AZ",Y,84.22,Software (B2B SaaS - nonprofit CRM),https://jobs.ashbyhq.com/virtuous/ab7d0d6e-b884-4be3-9605-9618ec2448fe,2026-07-25,2025-07-21,Remote,Verified
SentinelOne,public,,,Ent,"San Jose, CA",Y,84.38,Software (B2B SaaS - cybersecurity / endpoint security),https://www.sentinelone.com/jobs/?gh_jid=7796080003,2026-07-25,,Boston,Needs check
SentinelOne,public,,,Ent,"San Jose, CA",Y,84.38,Software (B2B SaaS - cybersecurity / endpoint security),https://www.sentinelone.com/jobs/?gh_jid=7798842003,2026-07-25,,NYC,Needs check
SentinelOne,public,,,Ent,"San Jose, CA",Y,84.38,Software (B2B SaaS - cybersecurity / endpoint security),https://www.sentinelone.com/jobs/?gh_jid=7799143003,2026-07-25,,SF,Needs check
Expel,119,"$300,000",Enterprise Account Executive - New England,Ent,"Herndon, VA",Y,83.94,Cybersecurity / MDR SaaS,https://job-boards.greenhouse.io/expel/jobs/8636996002,2026-07-25,2026-07-16,Boston,Verified
Skyflow,30,"$280,000-$330,000",Account Executive - Enterprise and Strategic Accounts,Ent,"Palo Alto, CA",Y,83.77,Data privacy vault / security SaaS,https://jobs.ashbyhq.com/skyflow/6662d8af-d8c5-44a3-b64a-28e173977558,2026-07-25,2026-08-17,Remote,Verified
Proof,50,"$250,000-$350,000",Strategic Enterprise Account Executive,Ent,"Boston, MA",Y,83.76,Identity verification / digital transaction SaaS,https://jobs.lever.co/proof/cf16d2a5-898e-4a63-9800-ed1478d2141e,2026-07-25,2026-01-10,Remote,Verified
Picus Security,,,Enterprise Account Executive,Ent,"San Francisco, CA",Y,73,B2B SaaS - cybersecurity (breach & attack simulation),https://jobs.lever.co/picus/63e32b50-7025-453e-a729-f14048392afc,2026-07-25,2026-07-23,Remote,Verified
insightsoftware,,,,MM/Ent,"Raleigh, NC",Y,74,B2B SaaS - EPM/financial analytics,https://jobs.smartrecruiters.com/Insightsoftware/744000090924612-account-executive,2026-07-25,,Remote,Verified
Veriff,,,,Ent,"Tallinn, Estonia",Y,83.70,Identity verification SaaS,https://www.veriff.com/careers/position/8469040002?gh_jid=8469040002,2026-07-26,2026-03-18,Remote,Verified
HackerRank,,"$200,000-$250,000",Account Executive - Strategic,Ent,"San Mateo, CA",Y,83.55,Technical hiring / developer assessment SaaS,https://job-boards.greenhouse.io/hackerrank/jobs/7567121,2026-07-26,2026-01-28,SF,Verified
XYZ Reality,,,Strategic Account Executive,Ent,London UK,Y,83.22,Physical AI - spatial computing / AR-VR (construction AR for mission-critical builds),https://jobs.ashbyhq.com/xyz-reality/a4d09194-33cb-492d-8a16-81591ba26799,2026-07-26,2026-02-04,Remote,Verified
Oden Technologies,,"$200,000-$300,000",Enterprise Account Executive,Ent,"New York, NY",Y,,Physical AI - industrial manufacturing AI,https://jobs.ashbyhq.com/oden-technologies/c52a05db-bb99-491e-bd42-9516d831067c,2026-07-26,2026-02-09,NYC,Verified
Oden Technologies,,"$200,000-$300,000",Enterprise Account Executive,Ent,"New York, NY",Y,,Physical AI - industrial manufacturing AI,https://jobs.ashbyhq.com/oden-technologies/c52a05db-bb99-491e-bd42-9516d831067c,2026-07-26,2026-02-09,Boston,Verified
StackAdapt,,"$72,000-$99,000 base","Account Executive, eCommerce",MM,,Y,83,Programmatic advertising SaaS,https://job-boards.greenhouse.io/stackadapt/jobs/4230062009,2026-07-27,2026-04-24,Remote,Verified
Drivetrain,,,Account Executive - CFO Solutions,MM/Ent,"San Francisco, CA",Y,,B2B SaaS - financial planning & analytics,https://jobs.lever.co/drivetrain/f70cc800-2b65-460f-879a-9623ea2ed7d2,2026-07-27,2025-01-22,Remote,Verified
Augury,,"$220,000-$260,000",Enterprise Account Executive,Ent,"New York, NY",Y,84,B2B SaaS - industrial IoT / predictive maintenance,https://www.augury.com/careers/7809130002?gh_jid=7809130002,2026-07-31,2025-01-30,Remote,Verified
CoLab Software,,,Key Account Executive - Aerospace & Defense,Ent,"St. Johns, NL",Y,85,B2B SaaS - engineering collaboration (CAD lifecycle),https://job-boards.greenhouse.io/colabsoftware/jobs/5286334008,2026-07-31,2026-07-02,Remote,Verified
ThoughtSpot,,,,Ent,"Sunnyvale, CA",Y,79,B2B SaaS - analytics / business intelligence,https://thoughtspot.wd5.myworkdayjobs.com/careers/job/US---Distributed/Enterprise-Account-Executive_JR2069,2026-07-31,,Remote,Verified
UiPath,,"$280,000-$360,000",Enterprise Account Executive - Financials,Ent,"New York, NY",Y,82,B2B SaaS - RPA / intelligent automation,https://jobs.ashbyhq.com/uipath/dc049131-7067-4365-a7ed-6e8530e360e1,2026-07-31,2026-06-09,Remote,Verified
NavVis,,"$161,000-$222,600",,MM/Ent,"Munich, Germany","Remote-US (Mountain West: AZ, CO, NM, UT, WY)",,Physical AI - reality capture / digital twin (3D scanning for industrial & construction),https://job-boards.eu.greenhouse.io/navvis/jobs/4877693101,2026-07-31,,Remote,Verified
IntelliShift,70,$230K-$260K,,Ent,"Commack, NY",Yes,75,B2B SaaS,https://apply.workable.com/j/EB2AB50666,2026-07-31,,Remote,Verified
Tiger Data,,"$280,000-$320,000",Enterprise Account Executive (Mountain/Western Timezones),Ent,,Y,85.57,B2B SaaS / cloud database infrastructure,https://jobs.ashbyhq.com/tigerdata/4393f8db-b8be-4eeb-8997-fc412a5ae809,2026-08-01,2026-07-08,Remote,Verified
Corelight,,~$280K-$320K,Enterprise Account Executive (Central),Ent,"San Francisco, CA",Y,81,Cybersecurity / Network Detection & Response SaaS,https://job-boards.greenhouse.io/corelight/jobs/8022393,2026-08-01,2026-06-24,Remote,Verified
Nift,,,"Account Executive, Mid Market (Martech) *REMOTE*",MM,"New York, NY",Y,,Martech / B2B SaaS,https://job-boards.greenhouse.io/nift/jobs/5200436007,2026-08-01,2026-07-31,Remote,Verified
Iru,,,"Account Executive, Enterprise (New York City based)",Ent,"San Francisco, CA",Y,81,"B2B SaaS - IT security (unified identity, endpoint management, compliance)",https://jobs.lever.co/iru/6f00f6d6-05b8-4f96-99f6-833c073c72c3,2026-08-02,,NYC,Verified
Iru,,,"Account Executive, Enterprise (San Francisco based)",Ent,"San Francisco, CA",Y,81,"B2B SaaS - IT security (unified identity, endpoint management, compliance)",https://jobs.lever.co/iru/a25c1708-bdca-4594-b6a6-99df0031d376,2026-08-02,,SF,Verified
Sybill,,"$170,000-$240,000",Mid-Market/Enterprise AE,MM/Ent,"Mountain View, CA",Y,81,B2B SaaS - AI sales assistant / revenue intelligence,https://jobs.ashbyhq.com/sybill-ai/0b7dda99-80d7-4f6c-a461-0d0fed238035,2026-08-02,2025-04-21,Remote,Verified
Panopto,,"$180,000-$200,000","Senior Account Executive, Enterprise (Americas)",Ent,"Seattle, WA",Y,80,eLearning / enterprise video SaaS,https://jobs.lever.co/panopto/4ae72959-bc13-47f9-b5df-bf691129a1b8,2026-08-03,2026-07-14,Remote,Verified
Chainalysis,170,"$300,000-$350,000",Enterprise Account Executive,Ent,"New York, NY",Y,76,B2B SaaS / Blockchain Analytics,https://jobs.ashbyhq.com/chainalysis-careers/7908b570-8cac-4d85-ba6e-88e82a10e6e9,2026-08-03,2026-05-14,Remote,Verified
Hightouch,322,"$300,000 OTE",Enterprise Account Executive - East,Ent,"San Francisco, CA",N,91,Data Activation / CDP SaaS,https://job-boards.greenhouse.io/hightouch/jobs/5799223004,2026-08-03,2026-02-11,Remote,Verified
Hightouch,322,"$300,000 OTE",Enterprise Account Executive - East,Ent,"San Francisco, CA",N,91,Data Activation / CDP SaaS,https://job-boards.greenhouse.io/hightouch/jobs/5799234004,2026-08-03,2026-02-11,Remote,Verified
Glacis,,,Senior Account Executive (Enterprise),Ent,,Y,,B2B SaaS - supply chain AI (autonomous agents),https://jobs.ashbyhq.com/glacis-ai/c76dba9f-44d0-4331-a02b-015580c398c9,2026-08-03,2026-07-09,Remote,Verified
MLabs,,"$100K-$180K, 50/50 OTE structure",,Unspec,,Y,,,https://apply.workable.com/mlabs/j/47C54C8436,2026-08-03,,Remote,Verified
